# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  130       5.081300081298e-10       1.546260096425e-13      -5.667607974775e-12       0.000000000000e+00       5.100397799958e-12       8.190483733971e-13      -5.315899506629e-15 
  131       5.129817648785e-10       1.553174418822e-13      -5.730916237900e-12       0.000000000000e+00       4.992968168294e-12       8.056808329325e-13      -5.238958761638e-15 
  132       5.178363151928e-10       1.559420367303e-13      -5.792092626087e-12       0.000000000000e+00       4.888580649072e-12       7.926404421438e-13      -5.162856615258e-15 
  133       5.226922807489e-10       1.564991362245e-13      -5.851065880158e-12       0.000000000000e+00       4.787099444013e-12       7.799202155813e-13      -5.087828897018e-15 
  134       5.275481931646e-10       1.569881466812e-13      -5.907765194085e-12       0.000000000000e+00       4.688367816953e-12       7.675111900430e-13      -5.014118556778e-15 
  135       5.324024918890e-10       1.574085403220e-13      -5.962120249814e-12       0.000000000000e+00       4.592207599673e-12       7.554023746195e-13      -4.941975733027e-15 
  136       5.372535220930e-10       1.577598568996e-13      -6.014061252099e-12       0.000000000000e+00       4.498418697723e-12       7.435807007388e-13      -4.871657821194e-15 
  137       5.420996776843e-10       1.580417354651e-13      -6.063519720387e-12       0.000000000000e+00       4.406821564237e-12       7.320336451827e-13      -4.803366523510e-15 
  138       5.469398515194e-10       1.582540099390e-13      -6.110430883260e-12       0.000000000000e+00       4.317390627877e-12       7.207575112201e-13      -4.737051502189e-15 
  139       5.517730279962e-10       1.583966265592e-13      -6.154731598956e-12       0.000000000000e+00       4.230133799209e-12       7.097499136707e-13      -4.672586443366e-15 
  140       5.565981409318e-10       1.584696164273e-13      -6.196359659807e-12       0.000000000000e+00       4.145050522165e-12       6.990071501382e-13      -4.609829923890e-15 
  141       5.614140723746e-10       1.584730973260e-13      -6.235253831871e-12       0.000000000000e+00       4.062131552602e-12       6.885241680205e-13      -4.548625079641e-15 
  142       5.662196514156e-10       1.584072755366e-13      -6.271353894565e-12       0.000000000000e+00       3.981358736852e-12       6.782945315206e-13      -4.488799273844e-15 
  143       5.710136529999e-10       1.582724476566e-13      -6.304600680296e-12       0.000000000000e+00       3.902704790273e-12       6.683103886572e-13      -4.430163765383e-15 
  144       5.757947967382e-10       1.580690024165e-13      -6.334936114100e-12       0.000000000000e+00       3.826133075807e-12       6.585624382746e-13      -4.372513377116e-15 
  145       5.805617457186e-10       1.577974224979e-13      -6.362303253269e-12       0.000000000000e+00       3.751597382524e-12       6.490398970541e-13      -4.315626164187e-15 
  146       5.853131053176e-10       1.574582863503e-13      -6.386646326988e-12       0.000000000000e+00       3.679041704184e-12       6.397304665240e-13      -4.259263082344e-15 
  147       5.900474220121e-10       1.570522700090e-13      -6.407910775967e-12       0.000000000000e+00       3.608400017783e-12       6.306203000700e-13      -4.203167656249e-15 
  148       5.947631821907e-10       1.565801489121e-13      -6.426043292074e-12       0.000000000000e+00       3.539596062107e-12       6.216939699465e-13      -4.147065647796e-15 
  149       5.994588109655e-10       1.560427997179e-13      -6.440991857969e-12       0.000000000000e+00       3.472543116289e-12       6.129344342861e-13      -4.090664724424e-15 
  150       6.041326709831e-10       1.554412021228e-13      -6.452705786737e-12       0.000000000000e+00       3.407143778353e-12       6.043230041111e-13      -4.033654127430e-15 
  151       6.087830612366e-10       1.547764406781e-13      -6.461135761520e-12       0.000000000000e+00       3.343289743776e-12       5.958393103434e-13      -3.975704340285e-15 
  152       6.134082158769e-10       1.540497066076e-13      -6.466233875151e-12       0.000000000000e+00       3.280861584033e-12       5.874612708153e-13      -3.916466756949e-15 
  153       6.180064331340e-10       1.532622860019e-13      -6.467954074650e-12       0.000000000000e+00       3.219753449605e-12       5.791701757629e-13      -3.855658227684e-15 
  154       6.225764780629e-10       1.524155193408e-13      -6.466253457769e-12       0.000000000000e+00       3.159950228358e-12       5.709665455514e-13      -3.793324235956e-15 
  155       6.271172151358e-10       1.515108416567e-13      -6.461091173071e-12       0.000000000000e+00       3.101457169202e-12       5.628556906839e-13      -3.729599661904e-15 
  156       6.316274809756e-10       1.505497975527e-13      -6.452428067245e-12       0.000000000000e+00       3.044275508413e-12       5.548427189096e-13      -3.664626202833e-15 
  157       6.361060838292e-10       1.495340429512e-13      -6.440226726798e-12       0.000000000000e+00       2.988402375116e-12       5.469325283030e-13      -3.598552473811e-15 
  158       6.405518030426e-10       1.484653468414e-13      -6.424451519758e-12       0.000000000000e+00       2.933830696783e-12       5.391298003426e-13      -3.531534108252e-15 
  159       6.449633885345e-10       1.473455930276e-13      -6.405068637358e-12       0.000000000000e+00       2.880549104721e-12       5.314389929894e-13      -3.463733858513e-15 
  160       6.493395602704e-10       1.461767818772e-13      -6.382046135743e-12       0.000000000000e+00       2.828541839563e-12       5.238643337657e-13      -3.395321696481e-15 
  161       6.536790077373e-10       1.449610320688e-13      -6.355353977655e-12       0.000000000000e+00       2.777788656762e-12       5.164098128336e-13      -3.326474914166e-15 
  162       6.579803894174e-10       1.437005823397e-13      -6.324964074135e-12       0.000000000000e+00       2.728264732083e-12       5.090791760741e-13      -3.257378224292e-15 
