# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4000, i.e. number of multipoles equal to 3999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   86       3.181185137938e-10       8.110747394119e-14      -1.941581475962e-12       3.399522886135e-16       1.553060265052e-11       1.972297269122e-12      -8.391569149320e-15 
   87       3.220438322626e-10       8.337720777470e-14      -2.026911562625e-12       3.479426411983e-16       1.508850120064e-11       1.925911937350e-12      -8.377789362881e-15 
   88       3.260028298328e-10       8.565496341577e-14      -2.113310448681e-12       3.560278988232e-16       1.466205072137e-11       1.881059034860e-12      -8.359292215225e-15 
   89       3.299947583503e-10       8.793883337235e-14      -2.200730279462e-12       3.642082571189e-16       1.424959847852e-11       1.837590063661e-12      -8.329906942135e-15 
   90       3.340199073254e-10       9.022695695205e-14      -2.289115354912e-12       3.724840861758e-16       1.385092096514e-11       1.795487326642e-12      -8.289156272939e-15 
   91       3.380787000896e-10       9.251745357450e-14      -2.378406529639e-12       3.808558236521e-16       1.346606993132e-11       1.754756796852e-12      -8.238146636107e-15 
   92       3.421713670352e-10       9.480839918768e-14      -2.468542775761e-12       3.893239373586e-16       1.309495937734e-11       1.715389722937e-12      -8.178112177722e-15 
   93       3.462979362494e-10       9.709782639152e-14      -2.559461185300e-12       3.978889260561e-16       1.273736007675e-11       1.677362039468e-12      -8.110418377024e-15 
   94       3.504582241476e-10       9.938372456148e-14      -2.651096972561e-12       4.065513202518e-16       1.239289409942e-11       1.640633777255e-12      -8.036565661956e-15 
   95       3.546518261082e-10       1.016640399721e-13      -2.743383476526e-12       4.153116829965e-16       1.206102933466e-11       1.605148473676e-12      -7.958193024707e-15 
   96       3.588781071064e-10       1.039366759204e-13      -2.836252163236e-12       4.241706106816e-16       1.174107401422e-11       1.570832582994e-12      -7.877081637255e-15 
   97       3.631361923481e-10       1.061994928500e-13      -2.929632628183e-12       4.331287338361e-16       1.143217123542e-11       1.537594886680e-12      -7.795158466920e-15 
   98       3.674249579038e-10       1.084503084740e-13      -3.023452598693e-12       4.421867179234e-16       1.113329348421e-11       1.505325903736e-12      -7.714499891901e-15 
   99       3.717433285755e-10       1.106869472220e-13      -3.117639413832e-12       4.513452532263e-16       1.084347843232e-11       1.473923879639e-12      -7.636915295568e-15 
  100       3.760912398823e-10       1.129073963042e-13      -3.212124698123e-12       4.606050211438e-16       1.056258627654e-11       1.443378228069e-12      -7.562622736028e-15 
  101       3.804687955659e-10       1.151096720848e-13      -3.306840357336e-12       4.699667245794e-16       1.029063999457e-11       1.413696867522e-12      -7.491391540508e-15 
  102       3.848759669441e-10       1.172917734431e-13      -3.401717180068e-12       4.794310990824e-16       1.002759112078e-11       1.384880432947e-12      -7.422944134999e-15 
  103       3.893125872684e-10       1.194516824953e-13      -3.496684858043e-12       4.889989135136e-16       9.773317193768e-12       1.356922008235e-12      -7.356954568626e-15 
  104       3.937783460821e-10       1.215873653157e-13      -3.591672006403e-12       4.986709707095e-16       9.527619203974e-12       1.329806858705e-12      -7.293047038034e-15 
  105       3.982727835786e-10       1.236967726580e-13      -3.686606184012e-12       5.084481081471e-16       9.290219041302e-12       1.303512163591e-12      -7.230794411759e-15 
  106       4.027952849593e-10       1.257778406772e-13      -3.781413913746e-12       5.183311986084e-16       9.060756942718e-12       1.278006748529e-12      -7.169716754611e-15 
  107       4.073450747914e-10       1.278284916505e-13      -3.876020702793e-12       5.283211508457e-16       8.838788939846e-12       1.253250818046e-12      -7.109279852053e-15 
  108       4.119212113664e-10       1.298466346989e-13      -3.970351062948e-12       5.384189102453e-16       8.623784306585e-12       1.229195688044e-12      -7.048893734573e-15 
  109       4.165225810580e-10       1.318301665087e-13      -4.064328530909e-12       5.486254594933e-16       8.415123006706e-12       1.205783518287e-12      -6.987911202071e-15 
  110       4.211480957092e-10       1.337770234314e-13      -4.157876249733e-12       5.589417570596e-16       8.212235632453e-12       1.182960730220e-12      -6.925759049670e-15 
  111       4.257973256106e-10       1.356853438130e-13      -4.250918754223e-12       5.693685422805e-16       8.015049051080e-12       1.160720786026e-12      -6.862353998444e-15 
  112       4.304699373481e-10       1.375533278860e-13      -4.343380453076e-12       5.799065064589e-16       7.823593280103e-12       1.139066409199e-12      -6.797737480912e-15 
  113       4.351654944101e-10       1.393791894603e-13      -4.435185113669e-12       5.905563528672e-16       7.637862955784e-12       1.117996257121e-12      -6.731947528465e-15 
  114       4.398834535408e-10       1.411611571499e-13      -4.526255887869e-12       6.013187968012e-16       7.457816181136e-12       1.097504788052e-12      -6.665018599932e-15 
  115       4.446231610941e-10       1.428974755990e-13      -4.616515337846e-12       6.121945656331e-16       7.283373373936e-12       1.077582128113e-12      -6.596981410153e-15 
  116       4.493838493866e-10       1.445864067083e-13      -4.705885461884e-12       6.231843988657e-16       7.114416114730e-12       1.058213938277e-12      -6.527862758545e-15 
